dt;type_prod;categorie;type_denom;type_ig;id_app;app;id_denom;denom;insee;nomcom;insee2011;nomcom2011;id_aire;crinao;grp_name1;grp_name2
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66231";"1R481S";"VINGRAU";"66231";"VINGRAU";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66158";"1R481S";"RASIGUERES";"66158";"RASIGUERES";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66042";"1R481S";"CASSAGNES";"66042";"CASSAGNES";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66039";"1R481S";"CARAMANY";"66039";"CARAMANY";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66014";"1R481S";"BAIXAS";"66014";"BAIXAS";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66111";"1R481S";"MONTALBA-LE-CHATEAU";"66111";"MONTALBA-LE-CHATEAU";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66187";"1R481S";"SAINT-PAUL-DE-FENOUILLET";"66187";"SAINT-PAUL-DE-FENOUILLET";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66140";"1R481S";"PEZILLA-LA-RIVIERE";"66140";"PEZILLA-LA-RIVIERE";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66006";"1R481S";"ANSIGNAN";"66006";"ANSIGNAN";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66108";"1R481S";"MILLAS";"66108";"MILLAS";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66228";"1R481S";"VILLENEUVE-LA-RIVIERE";"66228";"VILLENEUVE-LA-RIVIERE";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66205";"1R481S";"TAUTAVEL";"66205";"TAUTAVEL";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66019";"1R481S";"BELESTA";"66019";"BELESTA";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66169";"1R481S";"SAINT-ARNAC";"66169";"SAINT-ARNAC";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66012";"1R481S";"BAHO";"66012";"BAHO";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66058";"1R481S";"CORNEILLA-LA-RIVIERE";"66058";"CORNEILLA-LA-RIVIERE";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66164";"1R481S";"RIVESALTES";"66164";"RIVESALTES";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66041";"1R481S";"CASES-DE-PENE";"66041";"CASES-DE-PENE";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"appellation";"AOC";259;"Côtes du Roussillon Villages";1324;"Côtes du Roussillon Villages";"66096";"1R481S";"LATOUR-DE-FRANCE";"66096";"LATOUR-DE-FRANCE";1072;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1325;"Côtes du Roussillon Villages Caramany";"66042";"1R481S 1";"CASSAGNES";"66042";"CASSAGNES";1073;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1325;"Côtes du Roussillon Villages Caramany";"66039";"1R481S 1";"CARAMANY";"66039";"CARAMANY";1073;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1325;"Côtes du Roussillon Villages Caramany";"66019";"1R481S 1";"BELESTA";"66019";"BELESTA";1073;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1325;"Côtes du Roussillon Villages Caramany";"66042";"1R481S 1";"CASSAGNES";"66042";"CASSAGNES";1073;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1325;"Côtes du Roussillon Villages Caramany";"66039";"1R481S 1";"CARAMANY";"66039";"CARAMANY";1073;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1325;"Côtes du Roussillon Villages Caramany";"66019";"1R481S 1";"BELESTA";"66019";"BELESTA";1073;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"81172";"1R481S05";"MONTAURIOL";"66112";"MONTAURIOL";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66011";"1R481S05";"BAGES";"66011";"BAGES";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66210";"1R481S05";"THUIR";"66210";"THUIR";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66214";"1R481S05";"TRESSERRE";"66214";"TRESSERRE";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66177";"1R481S05";"SAINT-JEAN-LASSEILLE";"66177";"SAINT-JEAN-LASSEILLE";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66101";"1R481S05";"LLUPIA";"66101";"LLUPIA";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66129";"1R481S05";"ORTAFFA";"66129";"ORTAFFA";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66170";"1R481S05";"SAINTE-COLOMBE-DE-LA-COMMANDERIE";"66170";"SAINTE-COLOMBE-DE-LA-COMMANDERIE";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66026";"1R481S05";"BROUILLA";"66026";"BROUILLA";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66134";"1R481S05";"PASSA";"66134";"PASSA";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66217";"1R481S05";"TROUILLAS";"66217";"TROUILLAS";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66207";"1R481S05";"TERRATS";"66207";"TERRATS";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66015";"1R481S05";"BANYULS-DELS-ASPRES";"66015";"BANYULS-DELS-ASPRES";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66084";"1R481S05";"FOURQUES";"66084";"FOURQUES";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66226";"1R481S05";"VILLEMOLAQUE";"66226";"VILLEMOLAQUE";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66211";"1R481S05";"TORDERES";"66211";"TORDERES";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66065";"1R481S05";"ELNE";"66065";"ELNE";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66233";"1R481S05";"VIVES";"66233";"VIVES";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";2844;"Côtes du Roussillon Villages Les Aspres";"66145";"1R481S05";"PONTEILLA";"66145";"PONTEILLA";1077;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1327;"Côtes du Roussillon Villages Lesquerde";"66097";"1R481S 3";"LESQUERDE";"66097";"LESQUERDE";1075;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1327;"Côtes du Roussillon Villages Lesquerde";"66092";"1R481S 3";"LANSAC";"66092";"LANSAC";1075;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1327;"Côtes du Roussillon Villages Lesquerde";"66158";"1R481S 3";"RASIGUERES";"66158";"RASIGUERES";1075;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1327;"Côtes du Roussillon Villages Lesquerde";"66097";"1R481S 3";"LESQUERDE";"66097";"LESQUERDE";1075;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1327;"Côtes du Roussillon Villages Lesquerde";"66092";"1R481S 3";"LANSAC";"66092";"LANSAC";1075;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1327;"Côtes du Roussillon Villages Lesquerde";"66158";"1R481S 3";"RASIGUERES";"66158";"RASIGUERES";1075;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1328;"Côtes du Roussillon Villages Tautavel";"66231";"1R481S 4";"VINGRAU";"66231";"VINGRAU";1076;"Languedoc-Roussillon";"Languedoc"
"Narbonne";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";259;"Côtes du Roussillon Villages";1328;"Côtes du Roussillon Villages Tautavel";"66205";"1R481S 4";"TAUTAVEL";"66205";"TAUTAVEL";1076;"Languedoc-Roussillon";"Languedoc"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07034";"1B521, 1R521, 1S521";"BIDON";"07034";"BIDON";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07343";"1B521, 1R521, 1S521";"VINEZAC";"07343";"VINEZAC";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07126";"1B521, 1R521, 1S521";"LAGORCE";"07126";"LAGORCE";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07113";"1B521, 1R521, 1S521";"LABASTIDE-DE-VIRAC";"07113";"LABASTIDE-DE-VIRAC";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07291";"1B521, 1R521, 1S521";"SAINT-REMEZE";"07291";"SAINT-REMEZE";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07279";"1B521, 1R521, 1S521";"SAINT-MONTAN";"07279";"SAINT-MONTAN";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07133";"1B521, 1R521, 1S521";"LARNAS";"07133";"LARNAS";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07099";"1B521, 1R521, 1S521";"GRAS";"07099";"GRAS";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"07168";"1B521, 1R521, 1S521";"ORGNAC-L'AVEN";"07168";"ORGNAC-L'AVEN";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"30029";"1B521, 1R521, 1S521";"BARJAC";"30029";"BARJAC";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"30293";"1B521, 1R521, 1S521";"SAINT-PRIVAT-DE-CHAMPCLOS";"30293";"SAINT-PRIVAT-DE-CHAMPCLOS";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"30134";"1B521, 1R521, 1S521";"ISSIRAC";"30134";"ISSIRAC";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"30124";"1B521, 1R521, 1S521";"LE GARN";"30124";"LE GARN";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Valence";"Vins";"Vin tranquille";"appellation";"AOC";289;"Côtes du Vivarais";1374;"Côtes du Vivarais";"30175";"1B521, 1R521, 1S521";"MONTCLUS";"30175";"MONTCLUS";1127;"Vallée du Rhône";"Vallée du Rhône et Dioi"
"Angers";"Vins";"Vin tranquille";"appellation";"AOC";1164;"Coulée de Serrant";2814;"Coulée de Serrant";"49329";"1B216L01, 1B216S01";"SAVENNIERES";"49329";"SAVENNIERES";1770;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41148";"1B232L, 1B232S";"MONTLIVAULT";"41148";"MONTLIVAULT";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41150";"1B232L, 1B232S";"MONT-PRES-CHAMBORD";"41150";"MONT-PRES-CHAMBORD";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41052";"1B232L, 1B232S";"CHITENAY";"41052";"CHITENAY";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41031";"1B232L, 1B232S";"CELLETTES";"41031";"CELLETTES";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41295";"1B232L, 1B232S";"VINEUIL";"41295";"VINEUIL";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41104";"1B232L, 1B232S";"HUISSEAU-SUR-COSSON";"41104";"HUISSEAU-SUR-COSSON";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41050";"1B232L, 1B232S";"CHEVERNY";"41050";"CHEVERNY";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41061";"1B232L, 1B232S";"CORMERAY";"41061";"CORMERAY";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41204";"1B232L, 1B232S";"SAINT-CLAUDE-DE-DIRAY";"41204";"SAINT-CLAUDE-DE-DIRAY";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41262";"1B232L, 1B232S";"TOUR-EN-SOLOGNE";"41262";"TOUR-EN-SOLOGNE";152;"Val de Loire";"Val de Loire"
"Tours";"Vins";"Vin tranquille";"appellation";"AOC";90;"Cour-Cheverny";194;"Cour-Cheverny";"41067";"1B232L, 1B232S";"COUR-CHEVERNY";"41067";"COUR-CHEVERNY";152;"Val de Loire";"Val de Loire"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67084";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"DAMBACH-LA-VILLE";"67084";"DAMBACH-LA-VILLE";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67445";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"SCHERWILLER";"67445";"SCHERWILLER";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67227";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"ITTERSWILLER";"67227";"ITTERSWILLER";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67557";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"ZELLWILLER";"67557";"ZELLWILLER";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67060";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"BOURGHEIM";"67060";"BOURGHEIM";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67335";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"NORDHEIM";"67335";"NORDHEIM";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67300";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"MOLSHEIM";"67300";"MOLSHEIM";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67236";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"KIENHEIM";"67236";"KIENHEIM";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67139";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"FLEXBOURG";"67139";"FLEXBOURG";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67021";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"BARR";"67021";"BARR";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67074";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"CLEEBOURG";"67074";"CLEEBOURG";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67240";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"KIRCHHEIM";"67240";"KIRCHHEIM";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67507";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"VILLE";"67507";"VILLE";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67481";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"STOTZHEIM";"67481";"STOTZHEIM";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67094";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"DIEFFENTHAL";"67094";"DIEFFENTHAL";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67189";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"HEILIGENSTEIN";"67189";"HEILIGENSTEIN";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67101";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"DORLISHEIM";"67101";"DORLISHEIM";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67155";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"GERTWILLER";"67155";"GERTWILLER";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67416";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"ROTT";"67416";"ROTT";16;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin mousseux Crémant";"appellation";"AOC";2;"Crémant d’Alsace";3;"Crémant d’Alsace";"67525";"1B001M 1, 1B001M 3, 1B001M 4, 1B001M 5, 1B001M 6, 1B001M 7, 1B001M00, 1S001M00";"WESTHOFFEN";"67525";"WESTHOFFEN";16;"Alsace et Est";"Alsace Lorraine"
